"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1855189344098939189","Sat Nov 09 10:03:02 +0000 2024","0","Bersatu dalam aksi demi Indonesia yang berdaulat pangan! Mentan &amp; Menteri PU bekerja sama memperkuat irigasi dan produksi pertanian. #KabinetMerahPutih #PanganUntukBangsa #AstaCita #SwasembadaPangan #LumbungPanganDunia #PresidenPrabowo #PrabowoBerdedikasi https://t.co/oiiL6UvlGi","1855189344098939189","https://pbs.twimg.com/media/Gb703xsasAAYMNV.jpg","","in","","0","0","0","https://x.com/backproperties/status/1855189344098939189","1722581577933500416","backproperties"
"1855147021851934929","Sat Nov 09 07:30:49 +0000 2024","0","@DS_yantie @prabowo @KemenkeuRI @bpkri @BPKPgoid @KSPgoid @KemensetnegRI @SetwapresRI @Puspen_TNI @setkabgoid Aduan sy ke #PresidenJokowi sjk 2014 MANDUL hasilnya #PresidenRI #Prabowo #PresidenPrabowoSubianto #SjafrieSjamsoeddin #MenhanRI #Kemendagri #KabinetMerahPutih #KemensetnegRI #SetwapresRI #KemhanRI #TNI #Polri","1855151040167133187","","66Maxmara","in","","0","0","0","https://x.com/66Maxmara/status/1855151040167133187","1603571644030939136","66Maxmara"
"1855120707237109977","Sat Nov 09 05:30:18 +0000 2024","3","... dan kunjungan ini bertujuan memperkuat sinergi antara Kemhan dengan BIN sebagai upaya menjaga stabilitas keamanan nasional maupun memperkuat koordinasi intelijen di berbagai bidang strategis. #SjafrieSjamsoeddin #MenhanRI #KabinetMerahPutih #BadanIntelijenNegara #KemhanRI","1855120710030491657","","Kemhan_RI","in","Jakarta, Indonesia","0","1","2","https://x.com/Kemhan_RI/status/1855120710030491657","714719021816541184","Kemhan_RI"
"1855120522847363434","Sat Nov 09 05:29:33 +0000 2024","0","Untuk #IndonesiaEmas dan #IndonesiaSejahtera kita butuh langkah nyata dalam #PemberantasanKorupsi. Bersama #PresidenPrabowo dan #KabinetMerahPutih mari wujudkan #IndonesiaBebasKorupsi! #PrabowoBerantasKorupsi #ProgramPrioritas #PrabowoMerakyat #IndonesiaMaju https://t.co/eYUJMnB2Qa","1855120522847363434","https://pbs.twimg.com/media/Gb62R1abwAEzH0I.jpg","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/KKatnisse/status/1855120522847363434","2266791566","KKatnisse"
"1855116378468237744","Sat Nov 09 05:13:05 +0000 2024","1","Masyarakat mendukung dan menyukseskan program Presiden Prabowo Subianto. Dukungan ini diharapkan ikut mengawal pemerintahan Presiden Prabowo Subianto untuk memajukan Indonesia. #AstaCita #PrabowoSubianto #KabinetMerahPutih #IndonesiaEmas2045 #IndonesiaMaju https://t.co/81fU4o9VYJ","1855116378468237744","https://pbs.twimg.com/ext_tw_video_thumb/1855116227292938241/pu/img/12kWtOmgnI-WFCI7.jpg","","in","","0","0","0","https://x.com/randypaty25/status/1855116378468237744","1787324298392416256","randypaty25"
"1855115977434054780","Sat Nov 09 05:11:30 +0000 2024","1","Dalam pertemuan kedua menteri membahas isu-isu yang berkaitan dengan keamanan dalam negeri pertahanan negara serta koordinasi antara aparat keamanan maupun pemerintahan daerah. @kemendagri #SjafrieSjamsoeddin #MenhanRI #Kemendagri #KabinetMerahPutih #SekjenKemhan #KemhanRI","1855115979728048269","","Kemhan_RI","in","Jakarta, Indonesia","0","1","0","https://x.com/Kemhan_RI/status/1855115979728048269","714719021816541184","Kemhan_RI"
"1855069919660196105","Sat Nov 09 02:08:29 +0000 2024","0","Pernyataan ini berbahaya bisa mengurangi kepercayaan publik kepada aparat dan menciptakan polemik berkepanjangan #PPATK #TNIPolri #tni #polri #judol #KabinetMerahPutih #prabowo @kumparan @TotalPolitikCom @tribunnews https://t.co/ZQcrXvXMvm","1855069919660196105","https://pbs.twimg.com/ext_tw_video_thumb/1855069845970468867/pu/img/3lHuiflwSTgJRY7n.jpg","","in","","0","0","0","https://x.com/AgungLa03498428/status/1855069919660196105","1825382097038856192","AgungLa03498428"
"1855067424108036243","Sat Nov 09 01:58:34 +0000 2024","0","Pernyataan ini berbahaya bisa mengurangi kepercayaan publik kepada aparat dan menciptakan polemik berkepanjangan #PPATK #TNIPolri #tni #polri #judol #KabinetMerahPutih #prabowo @kumparan @TotalPolitikCom @tribunnews https://t.co/KBKmfLKXVy","1855067424108036243","https://pbs.twimg.com/ext_tw_video_thumb/1855067337239805952/pu/img/DeDGSEQa1v9NuJr-.jpg","","in","","0","0","0","https://x.com/OggyZilly43173/status/1855067424108036243","1826147358318743552","OggyZilly43173"
"1855055550951965149","Sat Nov 09 01:51:47 +0000 2024","0","@kempanrb @KemenkeuRI @KPK_RI @Kemhan_RI @PolkamRI @gibran_tweet @prabowo @KSPgoid @KemensetnegRI @SetwapresRI @Puspen_TNI @setkabgoid Aduan sy ke #PresidenJokowi sjk 2014 MANDUL hasilnya #PresidenRI #Prabowo #PresidenPrabowoSubianto #SjafrieSjamsoeddin #MenhanRI #Kemendagri #KabinetMerahPutih #KemensetnegRI #SetwapresRI #KemhanRI #TNI #Polri","1855065720050401756","","66Maxmara","in","","0","0","0","https://x.com/66Maxmara/status/1855065720050401756","1603571644030939136","66Maxmara"
"1854502748873756702","Sat Nov 09 01:51:04 +0000 2024","0","@Gerindra @prabowo @gibran_tweet @KemenkeuRI @PolkamRI @Kemhan_RI @KSPgoid @KemensetnegRI @SetwapresRI @Puspen_TNI @setkabgoid Aduan sy ke #PresidenJokowi sjk 2014 MANDUL hasilnya #PresidenRI #Prabowo #PresidenPrabowoSubianto #SjafrieSjamsoeddin #MenhanRI #Kemendagri #KabinetMerahPutih #KemensetnegRI #SetwapresRI #KemhanRI #TNI #Polri","1855065536532824372","","66Maxmara","in","","0","0","0","https://x.com/66Maxmara/status/1855065536532824372","1603571644030939136","66Maxmara"
"1854714748283056128","Sat Nov 09 01:09:37 +0000 2024","1","Ayo kita dukung transparansi &amp; keterbukaan informasi agar lebih berdampak dan menyejahterakan rakyat! #KemenPANRB #PPIDKemenPANRB #KabinetMerahPutih #ReformasiBirokrasi #ASNBerAKHLAK #BanggaMelayaniBangsa","1855055109312725379","","kempanrb","in","Jakarta","0","0","0","https://x.com/kempanrb/status/1855055109312725379","1240689786","kempanrb"
"1855052691803677123","Sat Nov 09 01:00:01 +0000 2024","0","Presiden Prabowo menitip pesan kepada Wakil Presiden Gibran Rakabuming serta menterinya untuk menjalankan pemerintahan selama berada di luar negeri. Selain itu dia juga mengingatkan kepada para menteri untuk tidak melakukan kebijakan politis. #Prabowo #Gibran #KabinetMerahPutih https://t.co/hyQEVilOGm","1855052691803677123","https://pbs.twimg.com/media/Gb2zGUobwAA2aeA.jpg","","in","Indonesia","0","0","0","https://x.com/deberita_com/status/1855052691803677123","1838135403934801921","deberita_com"
"1855035857176293824","Fri Nov 08 23:53:07 +0000 2024","9","Di awal pemerintahan Presiden kita Pak Prabowo memberikan keteladanan dengan hanya keluar negeri untuk tujuan yang strategis #kabinetmerahputih #PeaceForAll #pemerintahanbersih #Peace https://t.co/eAe0NYnCz4","1855035857176293824","https://pbs.twimg.com/ext_tw_video_thumb/1855035708379217921/pu/img/LFI48ClBWmb7g71D.jpg","","in","INDONESIA","0","0","3","https://x.com/hariqosatria/status/1855035857176293824","222348442","hariqosatria"
"1854899920345723374","Fri Nov 08 14:53:28 +0000 2024","1","... Dirjen Dukcapil Kemendagri Teguh Setyabudi beserta jajaran pejabat lainnya. @kemendagri #SjafrieSjamsoeddin #MenhanRI #Kemendagri #KabinetMerahPutih #SekjenKemhan #Kemhan #KemhanRI https://t.co/TRfrjPpYyM","1854900048615948405","https://pbs.twimg.com/media/Gb3tw5obwAEUorF.jpg","Kemhan_RI","in","Jakarta, Indonesia","0","0","1","https://x.com/Kemhan_RI/status/1854900048615948405","714719021816541184","Kemhan_RI"
"1854894230034063647","Fri Nov 08 14:31:06 +0000 2024","3","... termasuk peningkatan kerja sama intelijen untuk mengantisipasi berbagai ancaman potensial. #SjafrieSjamsoeddin #MenhanRI #KabinetMerahPutih #BadanIntelijenNegara #Kemhan #KemhanRI https://t.co/i2m0HgD8Ms","1854894418761044339","https://pbs.twimg.com/media/Gb3ooqIbIAABlL7.jpg","Kemhan_RI","in","Jakarta, Indonesia","0","0","1","https://x.com/Kemhan_RI/status/1854894418761044339","714719021816541184","Kemhan_RI"
"1854870732557459944","Fri Nov 08 12:56:59 +0000 2024","0","Ini Arahan Presiden Prabowo untuk Jajaran Kabinet Sebelum Lawatan ke Luar Negeri https://t.co/a3vXWsr3RS #PresidenPrabowo #IndonesiaEmas2045 #KabinetMerahPutih #miliid","1854870732557459944","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/Mili_Indonesia/status/1854870732557459944","1673607442092134400","Mili_Indonesia"
"1854838972742258801","Fri Nov 08 10:51:38 +0000 2024","8","... serta seri Garuda untuk mendukung operasional menteri pejabat negara dan masyarakat. #PresidenRI #Prabowo #PresidenPrabowoSubianto #SjafrieSjamsoeddin #MenhanRI #TNI #Polri #KabinetMerahPutih #KemhanRI","1854839187587186972","","Kemhan_RI","in","Jakarta, Indonesia","0","2","1","https://x.com/Kemhan_RI/status/1854839187587186972","714719021816541184","Kemhan_RI"
